country=France&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.11653
1991-01-01T00:00:00+00:00 (GMT),0.13119
1992-01-01T00:00:00+00:00 (GMT),0.10471
1993-01-01T00:00:00+00:00 (GMT),0.07255
1994-01-01T00:00:00+00:00 (GMT),0.07321
1995-01-01T00:00:00+00:00 (GMT),0.08075
1996-01-01T00:00:00+00:00 (GMT),0.08452
1997-01-01T00:00:00+00:00 (GMT),0.07778
1998-01-01T00:00:00+00:00 (GMT),0.10656
1999-01-01T00:00:00+00:00 (GMT),0.09232
2000-01-01T00:00:00+00:00 (GMT),0.08961
2001-01-01T00:00:00+00:00 (GMT),0.07667
2002-01-01T00:00:00+00:00 (GMT),0.08261
2003-01-01T00:00:00+00:00 (GMT),0.08636
2004-01-01T00:00:00+00:00 (GMT),0.08446
2005-01-01T00:00:00+00:00 (GMT),0.09941
2006-01-01T00:00:00+00:00 (GMT),0.09238
2007-01-01T00:00:00+00:00 (GMT),0.09597
2008-01-01T00:00:00+00:00 (GMT),0.08838
