country=Middle-East&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.81701
1993-01-01T00:00:00+00:00 (GMT),0.82509
1994-01-01T00:00:00+00:00 (GMT),0.82873
1995-01-01T00:00:00+00:00 (GMT),0.83145
1996-01-01T00:00:00+00:00 (GMT),0.82288
1997-01-01T00:00:00+00:00 (GMT),0.82097
1998-01-01T00:00:00+00:00 (GMT),0.80518
1999-01-01T00:00:00+00:00 (GMT),0.80973
2000-01-01T00:00:00+00:00 (GMT),0.80633
2001-01-01T00:00:00+00:00 (GMT),0.80548
2002-01-01T00:00:00+00:00 (GMT),0.79039
2003-01-01T00:00:00+00:00 (GMT),0.78553
2004-01-01T00:00:00+00:00 (GMT),0.80775
2005-01-01T00:00:00+00:00 (GMT),0.80965
2006-01-01T00:00:00+00:00 (GMT),0.77719
2007-01-01T00:00:00+00:00 (GMT),0.78119
2008-01-01T00:00:00+00:00 (GMT),0.79414
