country=Russian+Federation&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.31939
1993-01-01T00:00:00+00:00 (GMT),0.29111
1994-01-01T00:00:00+00:00 (GMT),0.29602
1995-01-01T00:00:00+00:00 (GMT),0.29176
1996-01-01T00:00:00+00:00 (GMT),0.34188
1997-01-01T00:00:00+00:00 (GMT),0.32832
1998-01-01T00:00:00+00:00 (GMT),0.32636
1999-01-01T00:00:00+00:00 (GMT),0.32696
2000-01-01T00:00:00+00:00 (GMT),0.32076
2001-01-01T00:00:00+00:00 (GMT),0.32148
2002-01-01T00:00:00+00:00 (GMT),0.32666
2003-01-01T00:00:00+00:00 (GMT),0.3293
2004-01-01T00:00:00+00:00 (GMT),0.32457
2005-01-01T00:00:00+00:00 (GMT),0.32497
2006-01-01T00:00:00+00:00 (GMT),0.32857
2007-01-01T00:00:00+00:00 (GMT),0.3225
2008-01-01T00:00:00+00:00 (GMT),0.32551
