country=Russian+Federation&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.34748
1993-01-01T00:00:00+00:00 (GMT),0.31671
1994-01-01T00:00:00+00:00 (GMT),0.32205
1995-01-01T00:00:00+00:00 (GMT),0.31741
1996-01-01T00:00:00+00:00 (GMT),0.37195
1997-01-01T00:00:00+00:00 (GMT),0.35719
1998-01-01T00:00:00+00:00 (GMT),0.35506
1999-01-01T00:00:00+00:00 (GMT),0.35571
2000-01-01T00:00:00+00:00 (GMT),0.34897
2001-01-01T00:00:00+00:00 (GMT),0.34975
2002-01-01T00:00:00+00:00 (GMT),0.35538
2003-01-01T00:00:00+00:00 (GMT),0.35826
2004-01-01T00:00:00+00:00 (GMT),0.35311
2005-01-01T00:00:00+00:00 (GMT),0.3475
2006-01-01T00:00:00+00:00 (GMT),0.36391
2007-01-01T00:00:00+00:00 (GMT),0.35702
2008-01-01T00:00:00+00:00 (GMT),0.36127
