country=Philippines&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.42236
1993-01-01T00:00:00+00:00 (GMT),0.41448
1994-01-01T00:00:00+00:00 (GMT),0.43208
1995-01-01T00:00:00+00:00 (GMT),0.45768
1996-01-01T00:00:00+00:00 (GMT),0.47234
1997-01-01T00:00:00+00:00 (GMT),0.49571
1998-01-01T00:00:00+00:00 (GMT),0.50402
1999-01-01T00:00:00+00:00 (GMT),0.44779
2000-01-01T00:00:00+00:00 (GMT),0.49444
2001-01-01T00:00:00+00:00 (GMT),0.4799
2002-01-01T00:00:00+00:00 (GMT),0.44951
2003-01-01T00:00:00+00:00 (GMT),0.45272
2004-01-01T00:00:00+00:00 (GMT),0.45235
2005-01-01T00:00:00+00:00 (GMT),0.4632
2006-01-01T00:00:00+00:00 (GMT),0.43308
2007-01-01T00:00:00+00:00 (GMT),0.44868
2008-01-01T00:00:00+00:00 (GMT),0.48677
