country=Thailand&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.05607
1993-01-01T00:00:00+00:00 (GMT),0.05467
1994-01-01T00:00:00+00:00 (GMT),0.05409
1995-01-01T00:00:00+00:00 (GMT),0.05258
1996-01-01T00:00:00+00:00 (GMT),0.05426
1997-01-01T00:00:00+00:00 (GMT),0.05498
1998-01-01T00:00:00+00:00 (GMT),0.05273
1999-01-01T00:00:00+00:00 (GMT),0.05172
2000-01-01T00:00:00+00:00 (GMT),0.04894
2001-01-01T00:00:00+00:00 (GMT),0.04879
2002-01-01T00:00:00+00:00 (GMT),0.04752
2003-01-01T00:00:00+00:00 (GMT),0.0458
2004-01-01T00:00:00+00:00 (GMT),0.04673
2005-01-01T00:00:00+00:00 (GMT),0.04733
2006-01-01T00:00:00+00:00 (GMT),0.04467
2007-01-01T00:00:00+00:00 (GMT),0.03727
2008-01-01T00:00:00+00:00 (GMT),0.03498
