country=Lithuania&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.18529
1993-01-01T00:00:00+00:00 (GMT),0.18521
1994-01-01T00:00:00+00:00 (GMT),0.2144
1995-01-01T00:00:00+00:00 (GMT),0.17396
1996-01-01T00:00:00+00:00 (GMT),0.17263
1997-01-01T00:00:00+00:00 (GMT),0.16827
1998-01-01T00:00:00+00:00 (GMT),0.17553
1999-01-01T00:00:00+00:00 (GMT),0.17763
2000-01-01T00:00:00+00:00 (GMT),0.15956
2001-01-01T00:00:00+00:00 (GMT),0.14699
2002-01-01T00:00:00+00:00 (GMT),0.12329
2003-01-01T00:00:00+00:00 (GMT),0.11361
2004-01-01T00:00:00+00:00 (GMT),0.11371
2005-01-01T00:00:00+00:00 (GMT),0.13605
2006-01-01T00:00:00+00:00 (GMT),0.1379
2007-01-01T00:00:00+00:00 (GMT),0.121
2008-01-01T00:00:00+00:00 (GMT),0.11444
