country=Netherlands&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.04633
1991-01-01T00:00:00+00:00 (GMT),0.04581
1992-01-01T00:00:00+00:00 (GMT),0.04609
1993-01-01T00:00:00+00:00 (GMT),0.04603
1994-01-01T00:00:00+00:00 (GMT),0.04635
1995-01-01T00:00:00+00:00 (GMT),0.0485
1996-01-01T00:00:00+00:00 (GMT),0.04789
1997-01-01T00:00:00+00:00 (GMT),0.04811
1998-01-01T00:00:00+00:00 (GMT),0.04795
1999-01-01T00:00:00+00:00 (GMT),0.04805
2000-01-01T00:00:00+00:00 (GMT),0.04851
2001-01-01T00:00:00+00:00 (GMT),0.04771
2002-01-01T00:00:00+00:00 (GMT),0.04788
2003-01-01T00:00:00+00:00 (GMT),0.04792
2004-01-01T00:00:00+00:00 (GMT),0.04805
2005-01-01T00:00:00+00:00 (GMT),0.04945
2006-01-01T00:00:00+00:00 (GMT),0.04503
2007-01-01T00:00:00+00:00 (GMT),0.0469
2008-01-01T00:00:00+00:00 (GMT),0.04142
