country=Cyprus&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.82735
1993-01-01T00:00:00+00:00 (GMT),0.8281
1994-01-01T00:00:00+00:00 (GMT),0.83187
1995-01-01T00:00:00+00:00 (GMT),0.82226
1996-01-01T00:00:00+00:00 (GMT),0.83271
1997-01-01T00:00:00+00:00 (GMT),0.84131
1998-01-01T00:00:00+00:00 (GMT),0.84325
1999-01-01T00:00:00+00:00 (GMT),0.85637
2000-01-01T00:00:00+00:00 (GMT),0.83763
2001-01-01T00:00:00+00:00 (GMT),0.77743
2002-01-01T00:00:00+00:00 (GMT),0.75605
2003-01-01T00:00:00+00:00 (GMT),0.8333
2004-01-01T00:00:00+00:00 (GMT),0.77243
2005-01-01T00:00:00+00:00 (GMT),0.78837
2006-01-01T00:00:00+00:00 (GMT),0.75812
2007-01-01T00:00:00+00:00 (GMT),0.76064
2008-01-01T00:00:00+00:00 (GMT),0.75866
