country=Croatia&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.37622
1993-01-01T00:00:00+00:00 (GMT),0.38002
1994-01-01T00:00:00+00:00 (GMT),0.28922
1995-01-01T00:00:00+00:00 (GMT),0.31518
1996-01-01T00:00:00+00:00 (GMT),0.29329
1997-01-01T00:00:00+00:00 (GMT),0.34519
1998-01-01T00:00:00+00:00 (GMT),0.37301
1999-01-01T00:00:00+00:00 (GMT),0.35375
2000-01-01T00:00:00+00:00 (GMT),0.35194
2001-01-01T00:00:00+00:00 (GMT),0.36307
2002-01-01T00:00:00+00:00 (GMT),0.41392
2003-01-01T00:00:00+00:00 (GMT),0.44061
2004-01-01T00:00:00+00:00 (GMT),0.34816
2005-01-01T00:00:00+00:00 (GMT),0.36085
2006-01-01T00:00:00+00:00 (GMT),0.36219
2007-01-01T00:00:00+00:00 (GMT),0.43872
2008-01-01T00:00:00+00:00 (GMT),0.38036
