country=Republic+of+Korea&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.52025
1991-01-01T00:00:00+00:00 (GMT),0.56001
1992-01-01T00:00:00+00:00 (GMT),0.58832
1993-01-01T00:00:00+00:00 (GMT),0.56823
1994-01-01T00:00:00+00:00 (GMT),0.55139
1995-01-01T00:00:00+00:00 (GMT),0.53986
1996-01-01T00:00:00+00:00 (GMT),0.53401
1997-01-01T00:00:00+00:00 (GMT),0.55643
1998-01-01T00:00:00+00:00 (GMT),0.49704
1999-01-01T00:00:00+00:00 (GMT),0.48186
2000-01-01T00:00:00+00:00 (GMT),0.44752
2001-01-01T00:00:00+00:00 (GMT),0.47856
2002-01-01T00:00:00+00:00 (GMT),0.4509
2003-01-01T00:00:00+00:00 (GMT),0.44933
2004-01-01T00:00:00+00:00 (GMT),0.47458
2005-01-01T00:00:00+00:00 (GMT),0.46031
2006-01-01T00:00:00+00:00 (GMT),0.46434
2007-01-01T00:00:00+00:00 (GMT),0.45511
2008-01-01T00:00:00+00:00 (GMT),0.45924
