country=Netherlands&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.58835
1991-01-01T00:00:00+00:00 (GMT),0.57181
1992-01-01T00:00:00+00:00 (GMT),0.55952
1993-01-01T00:00:00+00:00 (GMT),0.5741
1994-01-01T00:00:00+00:00 (GMT),0.53613
1995-01-01T00:00:00+00:00 (GMT),0.4644
1996-01-01T00:00:00+00:00 (GMT),0.4431
1997-01-01T00:00:00+00:00 (GMT),0.42814
1998-01-01T00:00:00+00:00 (GMT),0.41702
1999-01-01T00:00:00+00:00 (GMT),0.41548
2000-01-01T00:00:00+00:00 (GMT),0.40002
2001-01-01T00:00:00+00:00 (GMT),0.41404
2002-01-01T00:00:00+00:00 (GMT),0.40148
2003-01-01T00:00:00+00:00 (GMT),0.40562
2004-01-01T00:00:00+00:00 (GMT),0.39551
2005-01-01T00:00:00+00:00 (GMT),0.38706
2006-01-01T00:00:00+00:00 (GMT),0.39432
2007-01-01T00:00:00+00:00 (GMT),0.39927
2008-01-01T00:00:00+00:00 (GMT),0.39208
