country=Norway&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.00377
1991-01-01T00:00:00+00:00 (GMT),0.005
1992-01-01T00:00:00+00:00 (GMT),0.00427
1993-01-01T00:00:00+00:00 (GMT),0.00461
1994-01-01T00:00:00+00:00 (GMT),0.0057
1995-01-01T00:00:00+00:00 (GMT),0.00495
1996-01-01T00:00:00+00:00 (GMT),0.00693
1997-01-01T00:00:00+00:00 (GMT),0.00605
1998-01-01T00:00:00+00:00 (GMT),0.00606
1999-01-01T00:00:00+00:00 (GMT),0.00662
2000-01-01T00:00:00+00:00 (GMT),0.00448
2001-01-01T00:00:00+00:00 (GMT),0.00643
2002-01-01T00:00:00+00:00 (GMT),0.00584
2003-01-01T00:00:00+00:00 (GMT),0.00919
2004-01-01T00:00:00+00:00 (GMT),0.00786
2005-01-01T00:00:00+00:00 (GMT),0.00606
2006-01-01T00:00:00+00:00 (GMT),0.00763
2007-01-01T00:00:00+00:00 (GMT),0.00814
2008-01-01T00:00:00+00:00 (GMT),0.00572
