country=Africa&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.78631
1993-01-01T00:00:00+00:00 (GMT),0.79908
1994-01-01T00:00:00+00:00 (GMT),0.79075
1995-01-01T00:00:00+00:00 (GMT),0.7969
1996-01-01T00:00:00+00:00 (GMT),0.77839
1997-01-01T00:00:00+00:00 (GMT),0.78798
1998-01-01T00:00:00+00:00 (GMT),0.82136
1999-01-01T00:00:00+00:00 (GMT),0.78518
2000-01-01T00:00:00+00:00 (GMT),0.7695
2001-01-01T00:00:00+00:00 (GMT),0.72024
2002-01-01T00:00:00+00:00 (GMT),0.72276
2003-01-01T00:00:00+00:00 (GMT),0.7398
2004-01-01T00:00:00+00:00 (GMT),0.75265
2005-01-01T00:00:00+00:00 (GMT),0.71749
2006-01-01T00:00:00+00:00 (GMT),0.71392
2007-01-01T00:00:00+00:00 (GMT),0.70447
2008-01-01T00:00:00+00:00 (GMT),0.70411
