country=Israel&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.81743
1993-01-01T00:00:00+00:00 (GMT),0.83347
1994-01-01T00:00:00+00:00 (GMT),0.82912
1995-01-01T00:00:00+00:00 (GMT),0.83222
1996-01-01T00:00:00+00:00 (GMT),0.83733
1997-01-01T00:00:00+00:00 (GMT),0.83079
1998-01-01T00:00:00+00:00 (GMT),0.77322
1999-01-01T00:00:00+00:00 (GMT),0.77546
2000-01-01T00:00:00+00:00 (GMT),0.77424
2001-01-01T00:00:00+00:00 (GMT),0.77736
2002-01-01T00:00:00+00:00 (GMT),0.83923
2003-01-01T00:00:00+00:00 (GMT),0.8318
2004-01-01T00:00:00+00:00 (GMT),0.81335
2005-01-01T00:00:00+00:00 (GMT),0.80391
2006-01-01T00:00:00+00:00 (GMT),0.77873
2007-01-01T00:00:00+00:00 (GMT),0.76193
2008-01-01T00:00:00+00:00 (GMT),0.71064
