country=Peoples+Republic+of+China&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.84756
1993-01-01T00:00:00+00:00 (GMT),0.84715
1994-01-01T00:00:00+00:00 (GMT),0.81935
1995-01-01T00:00:00+00:00 (GMT),0.85669
1996-01-01T00:00:00+00:00 (GMT),0.87563
1997-01-01T00:00:00+00:00 (GMT),0.85805
1998-01-01T00:00:00+00:00 (GMT),0.87817
1999-01-01T00:00:00+00:00 (GMT),0.85111
2000-01-01T00:00:00+00:00 (GMT),0.81596
2001-01-01T00:00:00+00:00 (GMT),0.78927
2002-01-01T00:00:00+00:00 (GMT),0.79844
2003-01-01T00:00:00+00:00 (GMT),0.82778
2004-01-01T00:00:00+00:00 (GMT),0.85936
2005-01-01T00:00:00+00:00 (GMT),0.8423
2006-01-01T00:00:00+00:00 (GMT),0.83918
2007-01-01T00:00:00+00:00 (GMT),0.80563
2008-01-01T00:00:00+00:00 (GMT),0.78782
