country=Hong+Kong+(China)&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.91806
1993-01-01T00:00:00+00:00 (GMT),0.96438
1994-01-01T00:00:00+00:00 (GMT),0.96695
1995-01-01T00:00:00+00:00 (GMT),0.9568
1996-01-01T00:00:00+00:00 (GMT),0.92097
1997-01-01T00:00:00+00:00 (GMT),0.80949
1998-01-01T00:00:00+00:00 (GMT),0.82749
1999-01-01T00:00:00+00:00 (GMT),0.80093
2000-01-01T00:00:00+00:00 (GMT),0.79633
2001-01-01T00:00:00+00:00 (GMT),0.80544
2002-01-01T00:00:00+00:00 (GMT),0.81125
2003-01-01T00:00:00+00:00 (GMT),0.88944
2004-01-01T00:00:00+00:00 (GMT),0.83805
2005-01-01T00:00:00+00:00 (GMT),0.84801
2006-01-01T00:00:00+00:00 (GMT),0.84078
2007-01-01T00:00:00+00:00 (GMT),0.86991
2008-01-01T00:00:00+00:00 (GMT),0.84635
