country=Middle-East&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.10328
1993-01-01T00:00:00+00:00 (GMT),0.1043
1994-01-01T00:00:00+00:00 (GMT),0.10476
1995-01-01T00:00:00+00:00 (GMT),0.1051
1996-01-01T00:00:00+00:00 (GMT),0.10402
1997-01-01T00:00:00+00:00 (GMT),0.10378
1998-01-01T00:00:00+00:00 (GMT),0.10179
1999-01-01T00:00:00+00:00 (GMT),0.10236
2000-01-01T00:00:00+00:00 (GMT),0.10193
2001-01-01T00:00:00+00:00 (GMT),0.10182
2002-01-01T00:00:00+00:00 (GMT),0.09991
2003-01-01T00:00:00+00:00 (GMT),0.0993
2004-01-01T00:00:00+00:00 (GMT),0.10211
2005-01-01T00:00:00+00:00 (GMT),0.11358
2006-01-01T00:00:00+00:00 (GMT),0.10041
2007-01-01T00:00:00+00:00 (GMT),0.1021
2008-01-01T00:00:00+00:00 (GMT),0.10707
