country=Singapore&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.84131
1993-01-01T00:00:00+00:00 (GMT),1.00417
1994-01-01T00:00:00+00:00 (GMT),0.97663
1995-01-01T00:00:00+00:00 (GMT),0.93853
1996-01-01T00:00:00+00:00 (GMT),0.8799
1997-01-01T00:00:00+00:00 (GMT),0.76931
1998-01-01T00:00:00+00:00 (GMT),0.77427
1999-01-01T00:00:00+00:00 (GMT),0.82541
2000-01-01T00:00:00+00:00 (GMT),0.83665
2001-01-01T00:00:00+00:00 (GMT),0.78717
2002-01-01T00:00:00+00:00 (GMT),0.71486
2003-01-01T00:00:00+00:00 (GMT),0.65702
2004-01-01T00:00:00+00:00 (GMT),0.6225
2005-01-01T00:00:00+00:00 (GMT),0.59827
2006-01-01T00:00:00+00:00 (GMT),0.56432
2007-01-01T00:00:00+00:00 (GMT),0.53853
2008-01-01T00:00:00+00:00 (GMT),0.53104
