country=Belgium&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.09285
1993-01-01T00:00:00+00:00 (GMT),0.09412
1994-01-01T00:00:00+00:00 (GMT),0.08906
1995-01-01T00:00:00+00:00 (GMT),0.08382
1996-01-01T00:00:00+00:00 (GMT),0.08164
1997-01-01T00:00:00+00:00 (GMT),0.0927
1998-01-01T00:00:00+00:00 (GMT),0.09381
1999-01-01T00:00:00+00:00 (GMT),0.08698
2000-01-01T00:00:00+00:00 (GMT),0.08408
2001-01-01T00:00:00+00:00 (GMT),0.0907
2002-01-01T00:00:00+00:00 (GMT),0.0845
2003-01-01T00:00:00+00:00 (GMT),0.09181
2004-01-01T00:00:00+00:00 (GMT),0.09185
2005-01-01T00:00:00+00:00 (GMT),0.07923
2006-01-01T00:00:00+00:00 (GMT),0.07192
2007-01-01T00:00:00+00:00 (GMT),0.08864
2008-01-01T00:00:00+00:00 (GMT),0.07896
