country=Latvia&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.03582
1993-01-01T00:00:00+00:00 (GMT),0.0358
1994-01-01T00:00:00+00:00 (GMT),0.04144
1995-01-01T00:00:00+00:00 (GMT),0.03363
1996-01-01T00:00:00+00:00 (GMT),0.03337
1997-01-01T00:00:00+00:00 (GMT),0.03252
1998-01-01T00:00:00+00:00 (GMT),0.03393
1999-01-01T00:00:00+00:00 (GMT),0.03433
2000-01-01T00:00:00+00:00 (GMT),0.03085
2001-01-01T00:00:00+00:00 (GMT),0.02841
2002-01-01T00:00:00+00:00 (GMT),0.02383
2003-01-01T00:00:00+00:00 (GMT),0.02196
2004-01-01T00:00:00+00:00 (GMT),0.02198
2005-01-01T00:00:00+00:00 (GMT),0.02415
2006-01-01T00:00:00+00:00 (GMT),0.02168
2007-01-01T00:00:00+00:00 (GMT),0.01817
2008-01-01T00:00:00+00:00 (GMT),0.01606
