country=Singapore&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.05869
1993-01-01T00:00:00+00:00 (GMT),0.07005
1994-01-01T00:00:00+00:00 (GMT),0.06812
1995-01-01T00:00:00+00:00 (GMT),0.06547
1996-01-01T00:00:00+00:00 (GMT),0.06138
1997-01-01T00:00:00+00:00 (GMT),0.05367
1998-01-01T00:00:00+00:00 (GMT),0.05401
1999-01-01T00:00:00+00:00 (GMT),0.05759
2000-01-01T00:00:00+00:00 (GMT),0.05837
2001-01-01T00:00:00+00:00 (GMT),0.05491
2002-01-01T00:00:00+00:00 (GMT),0.04987
2003-01-01T00:00:00+00:00 (GMT),0.04583
2004-01-01T00:00:00+00:00 (GMT),0.04343
2005-01-01T00:00:00+00:00 (GMT),0.03559
2006-01-01T00:00:00+00:00 (GMT),0.03258
2007-01-01T00:00:00+00:00 (GMT),0.03185
2008-01-01T00:00:00+00:00 (GMT),0.03154
