country=Pakistan&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.52827
1993-01-01T00:00:00+00:00 (GMT),0.51623
1994-01-01T00:00:00+00:00 (GMT),0.52553
1995-01-01T00:00:00+00:00 (GMT),0.54403
1996-01-01T00:00:00+00:00 (GMT),0.5947
1997-01-01T00:00:00+00:00 (GMT),0.60962
1998-01-01T00:00:00+00:00 (GMT),0.55278
1999-01-01T00:00:00+00:00 (GMT),0.62855
2000-01-01T00:00:00+00:00 (GMT),0.64416
2001-01-01T00:00:00+00:00 (GMT),0.62202
2002-01-01T00:00:00+00:00 (GMT),0.59497
2003-01-01T00:00:00+00:00 (GMT),0.49813
2004-01-01T00:00:00+00:00 (GMT),0.53375
2005-01-01T00:00:00+00:00 (GMT),0.50797
2006-01-01T00:00:00+00:00 (GMT),0.53828
2007-01-01T00:00:00+00:00 (GMT),0.54231
2008-01-01T00:00:00+00:00 (GMT),0.57412
