country=Estonia&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.01053
1991-01-01T00:00:00+00:00 (GMT),0.01077
1992-01-01T00:00:00+00:00 (GMT),0.00951
1993-01-01T00:00:00+00:00 (GMT),0.01064
1994-01-01T00:00:00+00:00 (GMT),0.01229
1995-01-01T00:00:00+00:00 (GMT),0.01148
1996-01-01T00:00:00+00:00 (GMT),0.01302
1997-01-01T00:00:00+00:00 (GMT),0.01208
1998-01-01T00:00:00+00:00 (GMT),0.00984
1999-01-01T00:00:00+00:00 (GMT),0.00983
2000-01-01T00:00:00+00:00 (GMT),0.0098
2001-01-01T00:00:00+00:00 (GMT),0.01118
2002-01-01T00:00:00+00:00 (GMT),0.01171
2003-01-01T00:00:00+00:00 (GMT),0.01353
2004-01-01T00:00:00+00:00 (GMT),0.01174
2005-01-01T00:00:00+00:00 (GMT),0.00936
2006-01-01T00:00:00+00:00 (GMT),0.01102
2007-01-01T00:00:00+00:00 (GMT),0.00995
2008-01-01T00:00:00+00:00 (GMT),0.00898
