country=New+Zealand&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.00952
1991-01-01T00:00:00+00:00 (GMT),0.01035
1992-01-01T00:00:00+00:00 (GMT),0.01328
1993-01-01T00:00:00+00:00 (GMT),0.01071
1994-01-01T00:00:00+00:00 (GMT),0.00882
1995-01-01T00:00:00+00:00 (GMT),0.00797
1996-01-01T00:00:00+00:00 (GMT),0.00988
1997-01-01T00:00:00+00:00 (GMT),0.01373
1998-01-01T00:00:00+00:00 (GMT),0.01123
1999-01-01T00:00:00+00:00 (GMT),0.01369
2000-01-01T00:00:00+00:00 (GMT),0.01277
2001-01-01T00:00:00+00:00 (GMT),0.01618
2002-01-01T00:00:00+00:00 (GMT),0.01378
2003-01-01T00:00:00+00:00 (GMT),0.01715
2004-01-01T00:00:00+00:00 (GMT),0.01601
2005-01-01T00:00:00+00:00 (GMT),0.0193
2006-01-01T00:00:00+00:00 (GMT),0.01878
2007-01-01T00:00:00+00:00 (GMT),0.01559
2008-01-01T00:00:00+00:00 (GMT),0.01809
