country=Egypt&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.60634
1993-01-01T00:00:00+00:00 (GMT),0.57603
1994-01-01T00:00:00+00:00 (GMT),0.534
1995-01-01T00:00:00+00:00 (GMT),0.50747
1996-01-01T00:00:00+00:00 (GMT),0.4954
1997-01-01T00:00:00+00:00 (GMT),0.50627
1998-01-01T00:00:00+00:00 (GMT),0.53514
1999-01-01T00:00:00+00:00 (GMT),0.52036
2000-01-01T00:00:00+00:00 (GMT),0.47143
2001-01-01T00:00:00+00:00 (GMT),0.43615
2002-01-01T00:00:00+00:00 (GMT),0.49989
2003-01-01T00:00:00+00:00 (GMT),0.49508
2004-01-01T00:00:00+00:00 (GMT),0.54164
2005-01-01T00:00:00+00:00 (GMT),0.56713
2006-01-01T00:00:00+00:00 (GMT),0.53394
2007-01-01T00:00:00+00:00 (GMT),0.50852
2008-01-01T00:00:00+00:00 (GMT),0.51712
