country=Australia&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.81518
1991-01-01T00:00:00+00:00 (GMT),0.81924
1992-01-01T00:00:00+00:00 (GMT),0.82552
1993-01-01T00:00:00+00:00 (GMT),0.81015
1994-01-01T00:00:00+00:00 (GMT),0.80408
1995-01-01T00:00:00+00:00 (GMT),0.80987
1996-01-01T00:00:00+00:00 (GMT),0.82342
1997-01-01T00:00:00+00:00 (GMT),0.82589
1998-01-01T00:00:00+00:00 (GMT),0.86353
1999-01-01T00:00:00+00:00 (GMT),0.86464
2000-01-01T00:00:00+00:00 (GMT),0.85303
2001-01-01T00:00:00+00:00 (GMT),0.85962
2002-01-01T00:00:00+00:00 (GMT),0.92875
2003-01-01T00:00:00+00:00 (GMT),0.91783
2004-01-01T00:00:00+00:00 (GMT),0.8988
2005-01-01T00:00:00+00:00 (GMT),0.90971
2006-01-01T00:00:00+00:00 (GMT),0.92562
2007-01-01T00:00:00+00:00 (GMT),0.87631
2008-01-01T00:00:00+00:00 (GMT),0.88331
