country=Germany&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.10236
1991-01-01T00:00:00+00:00 (GMT),0.09718
1992-01-01T00:00:00+00:00 (GMT),0.09897
1993-01-01T00:00:00+00:00 (GMT),0.09639
1994-01-01T00:00:00+00:00 (GMT),0.09127
1995-01-01T00:00:00+00:00 (GMT),0.09004
1996-01-01T00:00:00+00:00 (GMT),0.08548
1997-01-01T00:00:00+00:00 (GMT),0.08929
1998-01-01T00:00:00+00:00 (GMT),0.08829
1999-01-01T00:00:00+00:00 (GMT),0.08446
2000-01-01T00:00:00+00:00 (GMT),0.08404
2001-01-01T00:00:00+00:00 (GMT),0.08595
2002-01-01T00:00:00+00:00 (GMT),0.08418
2003-01-01T00:00:00+00:00 (GMT),0.08001
2004-01-01T00:00:00+00:00 (GMT),0.08026
2005-01-01T00:00:00+00:00 (GMT),0.08417
2006-01-01T00:00:00+00:00 (GMT),0.06967
2007-01-01T00:00:00+00:00 (GMT),0.06536
2008-01-01T00:00:00+00:00 (GMT),0.06459
