country=Bulgaria&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.56845
1993-01-01T00:00:00+00:00 (GMT),0.5762
1994-01-01T00:00:00+00:00 (GMT),0.54525
1995-01-01T00:00:00+00:00 (GMT),0.51313
1996-01-01T00:00:00+00:00 (GMT),0.49978
1997-01-01T00:00:00+00:00 (GMT),0.56749
1998-01-01T00:00:00+00:00 (GMT),0.57431
1999-01-01T00:00:00+00:00 (GMT),0.53249
2000-01-01T00:00:00+00:00 (GMT),0.51476
2001-01-01T00:00:00+00:00 (GMT),0.55527
2002-01-01T00:00:00+00:00 (GMT),0.51735
2003-01-01T00:00:00+00:00 (GMT),0.56206
2004-01-01T00:00:00+00:00 (GMT),0.56232
2005-01-01T00:00:00+00:00 (GMT),0.5258
2006-01-01T00:00:00+00:00 (GMT),0.51363
2007-01-01T00:00:00+00:00 (GMT),0.60424
2008-01-01T00:00:00+00:00 (GMT),0.56782
