country=Norway&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.00035
1991-01-01T00:00:00+00:00 (GMT),0.00047
1992-01-01T00:00:00+00:00 (GMT),0.0004
1993-01-01T00:00:00+00:00 (GMT),0.00043
1994-01-01T00:00:00+00:00 (GMT),0.00054
1995-01-01T00:00:00+00:00 (GMT),0.00046
1996-01-01T00:00:00+00:00 (GMT),0.00064
1997-01-01T00:00:00+00:00 (GMT),0.00057
1998-01-01T00:00:00+00:00 (GMT),0.00056
1999-01-01T00:00:00+00:00 (GMT),0.00062
2000-01-01T00:00:00+00:00 (GMT),0.00042
2001-01-01T00:00:00+00:00 (GMT),0.0006
2002-01-01T00:00:00+00:00 (GMT),0.00054
2003-01-01T00:00:00+00:00 (GMT),0.00086
2004-01-01T00:00:00+00:00 (GMT),0.00074
2005-01-01T00:00:00+00:00 (GMT),0.0005
2006-01-01T00:00:00+00:00 (GMT),0.00067
2007-01-01T00:00:00+00:00 (GMT),0.00069
2008-01-01T00:00:00+00:00 (GMT),0.00048
