country=United+States&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.04386
1993-01-01T00:00:00+00:00 (GMT),0.04349
1994-01-01T00:00:00+00:00 (GMT),0.04342
1995-01-01T00:00:00+00:00 (GMT),0.04327
1996-01-01T00:00:00+00:00 (GMT),0.04363
1997-01-01T00:00:00+00:00 (GMT),0.04605
1998-01-01T00:00:00+00:00 (GMT),0.04509
1999-01-01T00:00:00+00:00 (GMT),0.04411
2000-01-01T00:00:00+00:00 (GMT),0.04377
2001-01-01T00:00:00+00:00 (GMT),0.04608
2002-01-01T00:00:00+00:00 (GMT),0.04239
2003-01-01T00:00:00+00:00 (GMT),0.04265
2004-01-01T00:00:00+00:00 (GMT),0.04267
2005-01-01T00:00:00+00:00 (GMT),0.04124
2006-01-01T00:00:00+00:00 (GMT),0.04031
2007-01-01T00:00:00+00:00 (GMT),0.03988
2008-01-01T00:00:00+00:00 (GMT),0.03604
