country=Luxembourg&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.1659
1993-01-01T00:00:00+00:00 (GMT),0.22562
1994-01-01T00:00:00+00:00 (GMT),0.18861
1995-01-01T00:00:00+00:00 (GMT),0.15561
1996-01-01T00:00:00+00:00 (GMT),0.15823
1997-01-01T00:00:00+00:00 (GMT),0.15226
1998-01-01T00:00:00+00:00 (GMT),0.15145
1999-01-01T00:00:00+00:00 (GMT),0.14687
2000-01-01T00:00:00+00:00 (GMT),0.13315
2001-01-01T00:00:00+00:00 (GMT),0.15094
2002-01-01T00:00:00+00:00 (GMT),0.13805
2003-01-01T00:00:00+00:00 (GMT),0.1366
2004-01-01T00:00:00+00:00 (GMT),0.14183
2005-01-01T00:00:00+00:00 (GMT),0.12004
2006-01-01T00:00:00+00:00 (GMT),0.1308
2007-01-01T00:00:00+00:00 (GMT),0.15666
2008-01-01T00:00:00+00:00 (GMT),0.15206
