country=Ireland&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.80532
1991-01-01T00:00:00+00:00 (GMT),0.80841
1992-01-01T00:00:00+00:00 (GMT),0.81412
1993-01-01T00:00:00+00:00 (GMT),0.7977
1994-01-01T00:00:00+00:00 (GMT),0.7941
1995-01-01T00:00:00+00:00 (GMT),0.79078
1996-01-01T00:00:00+00:00 (GMT),0.77011
1997-01-01T00:00:00+00:00 (GMT),0.76809
1998-01-01T00:00:00+00:00 (GMT),0.76456
1999-01-01T00:00:00+00:00 (GMT),0.75807
2000-01-01T00:00:00+00:00 (GMT),0.6988
2001-01-01T00:00:00+00:00 (GMT),0.72722
2002-01-01T00:00:00+00:00 (GMT),0.69094
2003-01-01T00:00:00+00:00 (GMT),0.65643
2004-01-01T00:00:00+00:00 (GMT),0.62493
2005-01-01T00:00:00+00:00 (GMT),0.6318
2006-01-01T00:00:00+00:00 (GMT),0.59135
2007-01-01T00:00:00+00:00 (GMT),0.54791
2008-01-01T00:00:00+00:00 (GMT),0.52718
