country=Philippines&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.49162
1993-01-01T00:00:00+00:00 (GMT),0.48244
1994-01-01T00:00:00+00:00 (GMT),0.50293
1995-01-01T00:00:00+00:00 (GMT),0.53273
1996-01-01T00:00:00+00:00 (GMT),0.54979
1997-01-01T00:00:00+00:00 (GMT),0.57699
1998-01-01T00:00:00+00:00 (GMT),0.58666
1999-01-01T00:00:00+00:00 (GMT),0.52122
2000-01-01T00:00:00+00:00 (GMT),0.57552
2001-01-01T00:00:00+00:00 (GMT),0.55859
2002-01-01T00:00:00+00:00 (GMT),0.52322
2003-01-01T00:00:00+00:00 (GMT),0.52695
2004-01-01T00:00:00+00:00 (GMT),0.52652
2005-01-01T00:00:00+00:00 (GMT),0.53296
2006-01-01T00:00:00+00:00 (GMT),0.49835
2007-01-01T00:00:00+00:00 (GMT),0.5198
2008-01-01T00:00:00+00:00 (GMT),0.56274
