country=Austria&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.0179
1991-01-01T00:00:00+00:00 (GMT),0.01773
1992-01-01T00:00:00+00:00 (GMT),0.01715
1993-01-01T00:00:00+00:00 (GMT),0.01787
1994-01-01T00:00:00+00:00 (GMT),0.01891
1995-01-01T00:00:00+00:00 (GMT),0.01854
1996-01-01T00:00:00+00:00 (GMT),0.01757
1997-01-01T00:00:00+00:00 (GMT),0.01612
1998-01-01T00:00:00+00:00 (GMT),0.01637
1999-01-01T00:00:00+00:00 (GMT),0.01445
2000-01-01T00:00:00+00:00 (GMT),0.01478
2001-01-01T00:00:00+00:00 (GMT),0.01411
2002-01-01T00:00:00+00:00 (GMT),0.01384
2003-01-01T00:00:00+00:00 (GMT),0.01425
2004-01-01T00:00:00+00:00 (GMT),0.01458
2005-01-01T00:00:00+00:00 (GMT),0.01453
2006-01-01T00:00:00+00:00 (GMT),0.01299
2007-01-01T00:00:00+00:00 (GMT),0.01234
2008-01-01T00:00:00+00:00 (GMT),0.01264
