country=Egypt&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.07666
1993-01-01T00:00:00+00:00 (GMT),0.07283
1994-01-01T00:00:00+00:00 (GMT),0.06752
1995-01-01T00:00:00+00:00 (GMT),0.06416
1996-01-01T00:00:00+00:00 (GMT),0.06263
1997-01-01T00:00:00+00:00 (GMT),0.06401
1998-01-01T00:00:00+00:00 (GMT),0.06766
1999-01-01T00:00:00+00:00 (GMT),0.06579
2000-01-01T00:00:00+00:00 (GMT),0.0596
2001-01-01T00:00:00+00:00 (GMT),0.05514
2002-01-01T00:00:00+00:00 (GMT),0.0632
2003-01-01T00:00:00+00:00 (GMT),0.0626
2004-01-01T00:00:00+00:00 (GMT),0.06848
2005-01-01T00:00:00+00:00 (GMT),0.0931
2006-01-01T00:00:00+00:00 (GMT),0.06051
2007-01-01T00:00:00+00:00 (GMT),0.05811
2008-01-01T00:00:00+00:00 (GMT),0.05736
