country=Gibraltar&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.77368
1993-01-01T00:00:00+00:00 (GMT),0.77337
1994-01-01T00:00:00+00:00 (GMT),0.75148
1995-01-01T00:00:00+00:00 (GMT),0.76592
1996-01-01T00:00:00+00:00 (GMT),0.75199
1997-01-01T00:00:00+00:00 (GMT),0.77284
1998-01-01T00:00:00+00:00 (GMT),0.76592
1999-01-01T00:00:00+00:00 (GMT),0.76594
2000-01-01T00:00:00+00:00 (GMT),0.75981
2001-01-01T00:00:00+00:00 (GMT),0.75378
2002-01-01T00:00:00+00:00 (GMT),0.75998
2003-01-01T00:00:00+00:00 (GMT),0.75451
2004-01-01T00:00:00+00:00 (GMT),0.76593
2005-01-01T00:00:00+00:00 (GMT),0.76066
2006-01-01T00:00:00+00:00 (GMT),0.77101
2007-01-01T00:00:00+00:00 (GMT),0.77087
2008-01-01T00:00:00+00:00 (GMT),0.7567
