country=Hungary&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.06534
1991-01-01T00:00:00+00:00 (GMT),0.06559
1992-01-01T00:00:00+00:00 (GMT),0.06605
1993-01-01T00:00:00+00:00 (GMT),0.06473
1994-01-01T00:00:00+00:00 (GMT),0.06443
1995-01-01T00:00:00+00:00 (GMT),0.06416
1996-01-01T00:00:00+00:00 (GMT),0.06249
1997-01-01T00:00:00+00:00 (GMT),0.06232
1998-01-01T00:00:00+00:00 (GMT),0.06204
1999-01-01T00:00:00+00:00 (GMT),0.06151
2000-01-01T00:00:00+00:00 (GMT),0.0567
2001-01-01T00:00:00+00:00 (GMT),0.05901
2002-01-01T00:00:00+00:00 (GMT),0.05606
2003-01-01T00:00:00+00:00 (GMT),0.05326
2004-01-01T00:00:00+00:00 (GMT),0.05071
2005-01-01T00:00:00+00:00 (GMT),0.05001
2006-01-01T00:00:00+00:00 (GMT),0.04592
2007-01-01T00:00:00+00:00 (GMT),0.04415
2008-01-01T00:00:00+00:00 (GMT),0.04097
