"brand","model","energyPerTime","units","source"
"Maytag","MDB6769AW**",302,"kWh/year","www.energystar.gov"
"Maytag","MDB6769AW**",302,"kWh/year","www.energystar.gov"
"Maytag","MDB7601",334,"kWh/year","www.energystar.gov"
"Maytag","MDB7609AW**",304,"kWh/year","www.energystar.gov"
"Maytag","MDB7709AW**",304,"kWh/year","www.energystar.gov"
"Maytag","MDB7751",334,"kWh/year","www.energystar.gov"
"Maytag","MDB7809AW*",304,"kWh/year","www.energystar.gov"
"Maytag","MDB7851",312,"kWh/year","www.energystar.gov"
"Maytag","MDB8551",334,"kWh/year","www.energystar.gov"
"Maytag","MDB8601",337,"kWh/year","www.energystar.gov"
"Maytag","MDB8751B",334,"kWh/year","www.energystar.gov"
"Maytag","MDB8851",334,"kWh/year","www.energystar.gov"
"Maytag","MDB8859AW**",291,"kWh/year","www.energystar.gov"
"Maytag","MDB8951",334,"kWh/year","www.energystar.gov"
"Maytag","MDB8951B",337,"kWh/year","www.energystar.gov"
"Maytag","MDB8959AW**",291,"kWh/year","www.energystar.gov"
"Maytag","MDB9601",337,"kWh/year","www.energystar.gov"
"Maytag","MDB9750",337,"kWh/year","www.energystar.gov"
"Maytag","MDBH8859AW**",297,"kWh/year","www.energystar.gov"
"Maytag","MDBH945",334,"kWh/year","www.energystar.gov"
"Maytag","MDBH949AW**",302,"kWh/year","www.energystar.gov"
"Maytag","MDBH955",334,"kWh/year","www.energystar.gov"
"Maytag","MDBH965",334,"kWh/year","www.energystar.gov"
"Maytag","MDBH968",301,"kWh/year","www.energystar.gov"
"Maytag","MDBH969AW**",302,"kWh/year","www.energystar.gov"
"Maytag","MDBH975",334,"kWh/year","www.energystar.gov"
"Maytag","MDBH979AW**",304,"kWh/year","www.energystar.gov"
"Maytag","MDBH980",312,"kWh/year","www.energystar.gov"
"Maytag","MDBH985",334,"kWh/year","www.energystar.gov"
"Maytag","MDBH989AW*",304,"kWh/year","www.energystar.gov"
"Maytag","MDBH999AW**",291,"kWh/year","www.energystar.gov"
"Maytag","MDBM601",334,"kWh/year","www.energystar.gov"
"Maytag","MDBS561",334,"kWh/year","www.energystar.gov"
"Maytag","MDBS661",334,"kWh/year","www.energystar.gov"
"Maytag","MDBTT50",334,"kWh/year","www.energystar.gov"
"Maytag","MDBTT53AW**",302,"kWh/year","www.energystar.gov"
"Maytag","MDBTT60",334,"kWh/year","www.energystar.gov"
"Maytag","MDBTT70",334,"kWh/year","www.energystar.gov"
"Maytag","MDBTT75",334,"kWh/year","www.energystar.gov"
"Maytag","MDC4650",334,"kWh/year","www.energystar.gov"
"Maytag","MDD8000",339,"kWh/year","www.energystar.gov"
"Midea","DL06-09",310,"kWh/year","www.energystar.gov"
"Midea","DW5A",200,"kWh/year","www.energystar.gov"
"Midea","DW5AII",190,"kWh/year","www.energystar.gov"
"Midea","DW5B",200,"kWh/year","www.energystar.gov"
"Midea","DW5BII",190,"kWh/year","www.energystar.gov"
"Midea","DW5E",200,"kWh/year","www.energystar.gov"
"Midea","DW5EII",190,"kWh/year","www.energystar.gov"
"Midea","DW5F",200,"kWh/year","www.energystar.gov"
"Midea","DW5FII",190,"kWh/year","www.energystar.gov"
"Midea","EB2401",339,"kWh/year","www.energystar.gov"
"Midea","EB2402",335,"kWh/year","www.energystar.gov"
"Midea","EB2403",339,"kWh/year","www.energystar.gov"
"Midea","EB2404",339,"kWh/year","www.energystar.gov"
"Midea","EF2401",300,"kWh/year","www.energystar.gov"
"Midea","EP2401",339,"kWh/year","www.energystar.gov"
"Midea","EP2402",335,"kWh/year","www.energystar.gov"
"Midea","MB2401",290,"kWh/year","www.energystar.gov"
"Midea","WP5AII",200,"kWh/year","www.energystar.gov"
"Midea","WP5E",200,"kWh/year","www.energystar.gov"
"Midea","WP5G",220,"kWh/year","www.energystar.gov"
"Midea","WP5GII",230,"kWh/year","www.energystar.gov"
"Midea","WP5GIIW",230,"kWh/year","www.energystar.gov"
"Midea","WP5GW",220,"kWh/year","www.energystar.gov"
"Midea","WQP12-9213B",339,"kWh/year","www.energystar.gov"
"Midea","WQP8-9021",280,"kWh/year","www.energystar.gov"
"Midea","WQP8-9122",280,"kWh/year","www.energystar.gov"
"Midea","WQP8-9223",310,"kWh/year","www.energystar.gov"
"Midea","WQP8-9234",310,"kWh/year","www.energystar.gov"
"Miele","G1150",339,"kWh/year","www.energystar.gov"
"Miele","G1180",318,"kWh/year","www.energystar.gov"
"Miele","G1182",289,"kWh/year","www.energystar.gov"
"Miele","G1202",285,"kWh/year","www.energystar.gov"
"Miele","G1262",285,"kWh/year","www.energystar.gov"
"Miele","G1470",318,"kWh/year","www.energystar.gov"
"Miele","G1472",289,"kWh/year","www.energystar.gov"
"Miele","G2020",320,"kWh/year","www.energystar.gov"
"Miele","G2120",320,"kWh/year","www.energystar.gov"
"Miele","G2140",318,"kWh/year","www.energystar.gov"
"Miele","G2142",292,"kWh/year","www.energystar.gov"
"Miele","G2143",292,"kWh/year","www.energystar.gov"
"Miele","G2150",318,"kWh/year","www.energystar.gov"
"Miele","G2170",320,"kWh/year","www.energystar.gov"
"Miele","G2180",318,"kWh/year","www.energystar.gov"
"Miele","G2182",292,"kWh/year","www.energystar.gov"
"Miele","G2183",292,"kWh/year","www.energystar.gov"
"Miele","G2420",318,"kWh/year","www.energystar.gov"
"Miele","G2430",318,"kWh/year","www.energystar.gov"
"Miele","G2432",297,"kWh/year","www.energystar.gov"
"Miele","G2470",318,"kWh/year","www.energystar.gov"
"Miele","G2472",297,"kWh/year","www.energystar.gov"
"Miele","G2732",281,"kWh/year","www.energystar.gov"
"Miele","G2832",298,"kWh/year","www.energystar.gov"
"Miele","G2872",298,"kWh/year","www.energystar.gov"
"Miele","G7856",311,"kWh/year","www.energystar.gov"
"Miele","G818",301,"kWh/year","www.energystar.gov"
"Miele","G832",270,"kWh/year","www.energystar.gov"
"Miele","G858",331,"kWh/year","www.energystar.gov"
"Monogram","ZBD07**N",322,"kWh/year","www.energystar.gov"
"Monogram","ZBD1800G",294,"kWh/year","www.energystar.gov"
"Monogram","ZBD68**N",332,"kWh/year","www.energystar.gov"
"Porter&Charles","DWPC4FCSS",303,"kWh/year","www.energystar.gov"
"Porter&Charles","DWPC6FI",303,"kWh/year","www.energystar.gov"
"Porter&Charles","DWPC6SS",303,"kWh/year","www.energystar.gov"
"Porter&Charles","DWPCT4FCSS",303,"kWh/year","www.energystar.gov"
"Porter&Charles","DWPCT6FI",303,"kWh/year","www.energystar.gov"
"Porter&Charles","DWPCT6SS",303,"kWh/year","www.energystar.gov"
"Profile","PDW7***N",322,"kWh/year","www.energystar.gov"
"Profile","PDW82**N",322,"kWh/year","www.energystar.gov"
"Profile","PDW86**N",322,"kWh/year","www.energystar.gov"
"Profile","PDW89**N",325,"kWh/year","www.energystar.gov"
"Profile","PDW9***N",322,"kWh/year","www.energystar.gov"
"Profile","PDW99**N",325,"kWh/year","www.energystar.gov"
"Roper","RUD8050S",330,"kWh/year","www.energystar.gov"
"Roper","RUD8050S*1",330,"kWh/year","www.energystar.gov"
"Roper","RUD8050S*2",330,"kWh/year","www.energystar.gov"
"Samsung","DMR57***",310,"kWh/year","www.energystar.gov"
"Samsung","DMR77***",310,"kWh/year","www.energystar.gov"
"Samsung","DMR78***",289,"kWh/year","www.energystar.gov"
"Siemens","SL65A703UC",290,"kWh/year","www.energystar.gov"
"Siemens","SL85A705UC",290,"kWh/year","www.energystar.gov"
"Silhouette","DDW1806BSL",310,"kWh/year","www.energystar.gov"
"Silhouette","DDW2405",339,"kWh/year","www.energystar.gov"
"Silhouette","DDW2406",339,"kWh/year","www.energystar.gov"
"Smeg","PLA68XU",320,"kWh/year","www.energystar.gov"
"Smeg","PLA8743XU",321,"kWh/year","www.energystar.gov"
"Smeg","STA4645U",316,"kWh/year","www.energystar.gov"
"Smeg","STA8614XU",321,"kWh/year","www.energystar.gov"
"Smeg","STA8743U",321,"kWh/year","www.energystar.gov"
"Smeg","STO905U",298,"kWh/year","www.energystar.gov"
"SummitProfessional","DW2432",303,"kWh/year","www.energystar.gov"
"SummitProfessional","DW2432SS",303,"kWh/year","www.energystar.gov"
"Sunbeam","SNB542UCAB",327,"kWh/year","www.energystar.gov"
"Sunbeam","SNB542UCAW",327,"kWh/year","www.energystar.gov"
"Sunbeam","SNB652SAAB",326,"kWh/year","www.energystar.gov"
"Sunbeam","SNB652SAAS",326,"kWh/year","www.energystar.gov"
"Sunbeam","SNB652SAAW",326,"kWh/year","www.energystar.gov"
"Sunbeam","SNB652SIAS",326,"kWh/year","www.energystar.gov"
"Sunbeam","SNB652SIAT",326,"kWh/year","www.energystar.gov"
"Thermador","DWHD44E#",315,"kWh/year","www.energystar.gov"
"Thermador","DWHD44EF",315,"kWh/year","www.energystar.gov"
"Thermador","DWHD44EM",315,"kWh/year","www.energystar.gov"
"Thermador","DWHD630###",305,"kWh/year","www.energystar.gov"
"Thermador","DWHD64E#",290,"kWh/year","www.energystar.gov"
"Thermador","DWHD64EF",290,"kWh/year","www.energystar.gov"
"Thermador","DWHD64EM",290,"kWh/year","www.energystar.gov"
"Thermador","DWHD64EP",290,"kWh/year","www.energystar.gov"
"Thermador","DWHD650G##",260,"kWh/year","www.energystar.gov"
"Thermador","DWHD651GFP",260,"kWh/year","www.energystar.gov"
"Thermador","DWHD94EP",290,"kWh/year","www.energystar.gov"
"Viking","DDB325",340,"kWh/year","www.energystar.gov"
"Viking","DDB450",340,"kWh/year","www.energystar.gov"
"Viking","DFB325",340,"kWh/year","www.energystar.gov"
"Viking","DFB450",340,"kWh/year","www.energystar.gov"
"Viking","DFUD042",247,"kWh/year","www.energystar.gov"
"Viking","DFUD142",234,"kWh/year","www.energystar.gov"
"Viking","DFUD042",247,"kWh/year","www.energystar.gov"
"Viking","DFUD142",234,"kWh/year","www.energystar.gov"
"Viking","VDB325",340,"kWh/year","www.energystar.gov"
"Viking","VDB450",340,"kWh/year","www.energystar.gov"
"Vintage","VLDW-1",303,"kWh/year","www.energystar.gov"
"Vintage","VLDW-2",303,"kWh/year","www.energystar.gov"
"Vintage","VLDW-3",303,"kWh/year","www.energystar.gov"
"Vintage","VLDW-4",303,"kWh/year","www.energystar.gov"
"Whirlpool","DU018DW***",315,"kWh/year","www.energystar.gov"
"Whirlpool","DU1055XTS*3",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1055XTV",313,"kWh/year","www.energystar.gov"
"Whirlpool","DU1061XTS",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1061XTS**",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1061XTV",313,"kWh/year","www.energystar.gov"
"Whirlpool","DU1100XTP*B",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1101XTP*B",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1145XTP*A",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1148XTP*B",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1200XTS*2",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1201XTS*2",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1245XTS*2",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1248XTS*2",330,"kWh/year","www.energystar.gov"
"Whirlpool","DU1300XTV",313,"kWh/year","www.energystar.gov"
"Whirlpool","DU1301XTV",313,"kWh/year","www.energystar.gov"
"Whirlpool","DU1345XTV",313,"kWh/year","www.energystar.gov"
"Whirlpool","DU400SWW**",310,"kWh/year","www.energystar.gov"
"Whirlpool","DU810SW",306,"kWh/year","www.energystar.gov"
"Whirlpool","DU811SWP**",306,"kWh/year","www.energystar.gov"
"Whirlpool","DU850SWP",306,"kWh/year","www.energystar.gov"
"Whirlpool","DU895SWP**",306,"kWh/year","www.energystar.gov"
"Whirlpool","DU915PWW**",312,"kWh/year","www.energystar.gov"
"Whirlpool","DU930PWW**",312,"kWh/year","www.energystar.gov"
"Whirlpool","DU945PWW**",312,"kWh/year","www.energystar.gov"
"Whirlpool","DUL240XTP*A",330,"kWh/year","www.energystar.gov"
"Whirlpool","GU2200XTS*3",330,"kWh/year","www.energystar.gov"
"Whirlpool","GU2275XTV**",320,"kWh/year","www.energystar.gov"
"Whirlpool","GU2300XTS**",330,"kWh/year","www.energystar.gov"
"Whirlpool","GU2300XTV**",320,"kWh/year","www.energystar.gov"
"Whirlpool","GU2370XTS",330,"kWh/year","www.energystar.gov"
"Whirlpool","GU2370XTS**",330,"kWh/year","www.energystar.gov"
"Whirlpool","GU2451XTS*2",320,"kWh/year","www.energystar.gov"
"Whirlpool","GU2455XTS*3",330,"kWh/year","www.energystar.gov"
"Whirlpool","GU2475XTV**",320,"kWh/year","www.energystar.gov"
"Whirlpool","GU2700XTS*1",320,"kWh/year","www.energystar.gov"
"Whirlpool","GU2800XTV**",299,"kWh/year","www.energystar.gov"
"Whirlpool","GU3100XTV*",301,"kWh/year","www.energystar.gov"
"Whirlpool","GU3200XTS*2",317,"kWh/year","www.energystar.gov"
"Whirlpool","GU3200XTV**",308,"kWh/year","www.energystar.gov"
"Whirlpool","GU3600XTS*2",317,"kWh/year","www.energystar.gov"
"Whirlpool","GU3600XTV**",301,"kWh/year","www.energystar.gov"
