region=MRO&type=total
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),6.107
2005-01-01T00:00:00+00:00 (GMT),5.8652
2007-01-01T00:00:00+00:00 (GMT),5.4775
