region=SERC&type=total
massN2OPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),null
2005-01-01T00:00:00+00:00 (GMT),22.5418
2007-01-01T00:00:00+00:00 (GMT),21.9077
