region=SERC&type=non+baseload
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),2.898
2005-01-01T00:00:00+00:00 (GMT),2.5845
2007-01-01T00:00:00+00:00 (GMT),2.2369
