country=Indonesia
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.7862076
2001-01-01T00:00:00+00:00 (GMT),0.6926059
2002-01-01T00:00:00+00:00 (GMT),0.7133179
2003-01-01T00:00:00+00:00 (GMT),0.7753026
2004-01-01T00:00:00+00:00 (GMT),0.7088691
2005-01-01T00:00:00+00:00 (GMT),0.6909264
2006-01-01T00:00:00+00:00 (GMT),0.6059276
