country=Macedonia
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.4338241
2001-01-01T00:00:00+00:00 (GMT),0.3762795
2002-01-01T00:00:00+00:00 (GMT),0.3816743
2003-01-01T00:00:00+00:00 (GMT),0.3281658
2004-01-01T00:00:00+00:00 (GMT),0.3333779
2005-01-01T00:00:00+00:00 (GMT),0.3243396
2006-01-01T00:00:00+00:00 (GMT),0.391857
