country=Russia
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.3977234
2001-01-01T00:00:00+00:00 (GMT),0.3912525
2002-01-01T00:00:00+00:00 (GMT),0.4072582
2003-01-01T00:00:00+00:00 (GMT),0.3921859
2004-01-01T00:00:00+00:00 (GMT),0.3721958
2005-01-01T00:00:00+00:00 (GMT),0.3920774
2006-01-01T00:00:00+00:00 (GMT),0.382735
