country=El+Salvador
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.5927523
2001-01-01T00:00:00+00:00 (GMT),0.6720495
2002-01-01T00:00:00+00:00 (GMT),0.6525249
2003-01-01T00:00:00+00:00 (GMT),0.6973504
2004-01-01T00:00:00+00:00 (GMT),0.6022514
2005-01-01T00:00:00+00:00 (GMT),0.6187837
2006-01-01T00:00:00+00:00 (GMT),0.4899132
