type=electricity+consumption&emission=life+cycle&basis=rolling+average
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.85792
1991-01-01T00:00:00+00:00 (GMT),0.84267
1992-01-01T00:00:00+00:00 (GMT),0.81804
1993-01-01T00:00:00+00:00 (GMT),0.78347
1994-01-01T00:00:00+00:00 (GMT),0.76249
1995-01-01T00:00:00+00:00 (GMT),0.71807
1996-01-01T00:00:00+00:00 (GMT),0.67736
1997-01-01T00:00:00+00:00 (GMT),0.63749
1998-01-01T00:00:00+00:00 (GMT),0.61874
1999-01-01T00:00:00+00:00 (GMT),0.59373
2000-01-01T00:00:00+00:00 (GMT),0.58176
2001-01-01T00:00:00+00:00 (GMT),0.57717
2002-01-01T00:00:00+00:00 (GMT),0.57913
2003-01-01T00:00:00+00:00 (GMT),0.58474
2004-01-01T00:00:00+00:00 (GMT),0.59749
2005-01-01T00:00:00+00:00 (GMT),0.59891
2006-01-01T00:00:00+00:00 (GMT),0.60331
2007-01-01T00:00:00+00:00 (GMT),0.60881
2008-01-01T00:00:00+00:00 (GMT),0.60568
2009-01-01T00:00:00+00:00 (GMT),0.59368
