type=electricity+consumption&emission=indirect&basis=rolling+average
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.10638
1991-01-01T00:00:00+00:00 (GMT),0.10456
1992-01-01T00:00:00+00:00 (GMT),0.10109
1993-01-01T00:00:00+00:00 (GMT),0.0967
1994-01-01T00:00:00+00:00 (GMT),0.09568
1995-01-01T00:00:00+00:00 (GMT),0.0896
1996-01-01T00:00:00+00:00 (GMT),0.08407
1997-01-01T00:00:00+00:00 (GMT),0.07813
1998-01-01T00:00:00+00:00 (GMT),0.07537
1999-01-01T00:00:00+00:00 (GMT),0.07138
2000-01-01T00:00:00+00:00 (GMT),0.06913
2001-01-01T00:00:00+00:00 (GMT),0.06783
2002-01-01T00:00:00+00:00 (GMT),0.06744
2003-01-01T00:00:00+00:00 (GMT),0.06803
2004-01-01T00:00:00+00:00 (GMT),0.06973
2005-01-01T00:00:00+00:00 (GMT),0.06933
2006-01-01T00:00:00+00:00 (GMT),0.0702
2007-01-01T00:00:00+00:00 (GMT),0.07094
2008-01-01T00:00:00+00:00 (GMT),0.07058
2009-01-01T00:00:00+00:00 (GMT),0.06906
