type=electricity+consumption&emission=direct&basis=rolling+average
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.75154
1991-01-01T00:00:00+00:00 (GMT),0.73811
1992-01-01T00:00:00+00:00 (GMT),0.71695
1993-01-01T00:00:00+00:00 (GMT),0.68677
1994-01-01T00:00:00+00:00 (GMT),0.66681
1995-01-01T00:00:00+00:00 (GMT),0.62847
1996-01-01T00:00:00+00:00 (GMT),0.59329
1997-01-01T00:00:00+00:00 (GMT),0.55936
1998-01-01T00:00:00+00:00 (GMT),0.54337
1999-01-01T00:00:00+00:00 (GMT),0.52235
2000-01-01T00:00:00+00:00 (GMT),0.51263
2001-01-01T00:00:00+00:00 (GMT),0.50934
2002-01-01T00:00:00+00:00 (GMT),0.51169
2003-01-01T00:00:00+00:00 (GMT),0.51671
2004-01-01T00:00:00+00:00 (GMT),0.52776
2005-01-01T00:00:00+00:00 (GMT),0.52958
2006-01-01T00:00:00+00:00 (GMT),0.53311
2007-01-01T00:00:00+00:00 (GMT),0.53787
2008-01-01T00:00:00+00:00 (GMT),0.5351
2009-01-01T00:00:00+00:00 (GMT),0.52462
