type=electricity+generation&emission=direct&basis=annual
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.69084
1991-01-01T00:00:00+00:00 (GMT),0.66475
1992-01-01T00:00:00+00:00 (GMT),0.6237
1993-01-01T00:00:00+00:00 (GMT),0.55352
1994-01-01T00:00:00+00:00 (GMT),0.53076
1995-01-01T00:00:00+00:00 (GMT),0.50906
1996-01-01T00:00:00+00:00 (GMT),0.50265
1997-01-01T00:00:00+00:00 (GMT),0.46562
1998-01-01T00:00:00+00:00 (GMT),0.47298
1999-01-01T00:00:00+00:00 (GMT),0.44205
2000-01-01T00:00:00+00:00 (GMT),0.46842
2001-01-01T00:00:00+00:00 (GMT),0.48675
2002-01-01T00:00:00+00:00 (GMT),0.47406
2003-01-01T00:00:00+00:00 (GMT),0.49557
2004-01-01T00:00:00+00:00 (GMT),0.49028
2005-01-01T00:00:00+00:00 (GMT),0.48267
2006-01-01T00:00:00+00:00 (GMT),0.5103
2007-01-01T00:00:00+00:00 (GMT),0.50225
2008-01-01T00:00:00+00:00 (GMT),0.48862
2009-01-01T00:00:00+00:00 (GMT),0.44837
