type=electricity+generation&emission=life+cycle&basis=rolling+average
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.78927
1991-01-01T00:00:00+00:00 (GMT),0.77437
1992-01-01T00:00:00+00:00 (GMT),0.75377
1993-01-01T00:00:00+00:00 (GMT),0.72343
1994-01-01T00:00:00+00:00 (GMT),0.70003
1995-01-01T00:00:00+00:00 (GMT),0.65851
1996-01-01T00:00:00+00:00 (GMT),0.62149
1997-01-01T00:00:00+00:00 (GMT),0.5848
1998-01-01T00:00:00+00:00 (GMT),0.56575
1999-01-01T00:00:00+00:00 (GMT),0.54441
2000-01-01T00:00:00+00:00 (GMT),0.53413
2001-01-01T00:00:00+00:00 (GMT),0.52964
2002-01-01T00:00:00+00:00 (GMT),0.53115
2003-01-01T00:00:00+00:00 (GMT),0.53609
2004-01-01T00:00:00+00:00 (GMT),0.54715
2005-01-01T00:00:00+00:00 (GMT),0.55051
2006-01-01T00:00:00+00:00 (GMT),0.55604
2007-01-01T00:00:00+00:00 (GMT),0.56246
2008-01-01T00:00:00+00:00 (GMT),0.56055
2009-01-01T00:00:00+00:00 (GMT),0.55069
