type=electricity+distribution+and+transmission&emission=direct&basis=annual
massCO2ePerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.0607
1991-01-01T00:00:00+00:00 (GMT),0.05993
1992-01-01T00:00:00+00:00 (GMT),0.05091
1993-01-01T00:00:00+00:00 (GMT),0.04275
1994-01-01T00:00:00+00:00 (GMT),0.05619
1995-01-01T00:00:00+00:00 (GMT),0.05079
1996-01-01T00:00:00+00:00 (GMT),0.04611
1997-01-01T00:00:00+00:00 (GMT),0.03936
1998-01-01T00:00:00+00:00 (GMT),0.04335
1999-01-01T00:00:00+00:00 (GMT),0.03975
2000-01-01T00:00:00+00:00 (GMT),0.04287
2001-01-01T00:00:00+00:00 (GMT),0.04557
2002-01-01T00:00:00+00:00 (GMT),0.04266
2003-01-01T00:00:00+00:00 (GMT),0.04585
2004-01-01T00:00:00+00:00 (GMT),0.04678
2005-01-01T00:00:00+00:00 (GMT),0.0377
2006-01-01T00:00:00+00:00 (GMT),0.03969
2007-01-01T00:00:00+00:00 (GMT),0.03826
2008-01-01T00:00:00+00:00 (GMT),0.03897
2009-01-01T00:00:00+00:00 (GMT),0.03625
