type=electricity+consumption&emission=direct&basis=annual
massN2OPerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.0061
1991-01-01T00:00:00+00:00 (GMT),0.00591
1992-01-01T00:00:00+00:00 (GMT),0.0055
1993-01-01T00:00:00+00:00 (GMT),0.00453
1994-01-01T00:00:00+00:00 (GMT),0.00435
1995-01-01T00:00:00+00:00 (GMT),0.00407
1996-01-01T00:00:00+00:00 (GMT),0.00371
1997-01-01T00:00:00+00:00 (GMT),0.00317
1998-01-01T00:00:00+00:00 (GMT),0.00324
1999-01-01T00:00:00+00:00 (GMT),0.00277
2000-01-01T00:00:00+00:00 (GMT),0.00305
2001-01-01T00:00:00+00:00 (GMT),0.00328
2002-01-01T00:00:00+00:00 (GMT),0.00308
2003-01-01T00:00:00+00:00 (GMT),0.00335
2004-01-01T00:00:00+00:00 (GMT),0.00322
2005-01-01T00:00:00+00:00 (GMT),0.00326
2006-01-01T00:00:00+00:00 (GMT),0.00359
2007-01-01T00:00:00+00:00 (GMT),0.00335
2008-01-01T00:00:00+00:00 (GMT),0.00313
2009-01-01T00:00:00+00:00 (GMT),0.00283
